Source,Year,Month,Day,Time of Day,Station,Tide,Hooks,Species Code,Common Name,Latin name,Longline used,Fork length,Total length,Sex,Status,Notes
UNC,1991,9,30,930,EW,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82.5,,F,,
UNC,1991,9,30,930,EW,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,74.5,,F,,
UNC,1991,9,30,930,EW,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83.5,,F,,
UNC,1991,9,30,930,EW,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,80,,F,,
UNC,1991,9,30,930,EW,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,78.5,,F,,
UNC,1991,9,30,930,EW,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,78.1,,F,,
UNC,1991,9,30,930,EW,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83.5,,F,,
UNC,1991,9,30,930,EW,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83.5,,F,,
UNC,1991,9,30,930,EW,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,80,,F,,
UNC,1991,9,30,930,EW,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,78.7,,F,,
UNC,1991,9,30,930,EW,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,86,,F,,
UNC,1991,9,30,930,EW,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77.2,,F,,
UNC,1991,9,30,1145,NS,E,152,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,78.2,,F,,
UNC,1991,9,30,1145,NS,E,152,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,81.5,,F,,
UNC,1991,9,30,1145,NS,E,152,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77,,F,,
UNC,1991,9,30,1145,NS,E,152,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77.8,,F,,
UNC,1991,9,30,1145,NS,E,152,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,70.3,,F,,
UNC,1991,9,30,1145,NS,E,152,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,74.3,,M,,
UNC,1991,10,10,1200,NS,E,153,SSP,Spinner shark,Carcharhinus brevipinna,Y,69,,F,,
UNC,1991,10,10,1200,NS,E,153,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77.4,,M,,
UNC,1991,10,10,1200,NS,E,153,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,71,,F,,
UNC,1991,10,10,1200,NS,E,153,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77.7,,F,,
UNC,1991,10,10,1200,NS,E,153,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,85.3,,F,,
UNC,1992,5,18,1210,EW,F,150,FAL,Silky shark,Carcharhinus falciformis,Y,83,,M,,
UNC,1992,5,18,1210,EW,F,150,SDS,Smooth dogfish,Mustelus canis,Y,33,,M,,per F. Schwartz 9/6/06
UNC,1992,5,18,1210,EW,F,150,SDS,Smooth dogfish,Mustelus canis,Y,30.5,,M,,per F. Schwartz 9/6/06
UNC,1992,5,18,1210,EW,F,150,SDS,Smooth dogfish,Mustelus canis,Y,63,,M,,per F. Schwartz 9/6/06
UNC,1992,5,20,927,EW,F,150,SDS,Smooth dogfish,Mustelus canis,Y,31,,F,,per F. Schwartz 9/6/06
UNC,1992,5,20,927,EW,F,150,SDS,Smooth dogfish,Mustelus canis,Y,32.5,,F,,per F. Schwartz 9/6/06
UNC,1992,5,20,927,EW,F,150,SDS,Smooth dogfish,Mustelus canis,Y,31,,F,,per F. Schwartz 9/6/06
UNC,1992,5,20,927,EW,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,M,,
UNC,1992,5,20,927,EW,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,78,,M,,
UNC,1992,5,20,1145,NS,E,150,SBN,Blacknose shark,Carcharhinus acronotus,Y,112,,F,,
UNC,1992,5,22,927,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82,,M,,
UNC,1992,5,22,927,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,M,,
UNC,1992,5,22,927,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,74.5,,M,,
UNC,1992,5,22,927,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,22.4,,M,,
UNC,1992,5,22,927,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,35,,M,,
UNC,1992,5,22,927,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,80,,M,,
UNC,1992,5,22,927,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83,,M,,
UNC,1992,5,22,927,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,75,,M,,
UNC,1992,5,22,927,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,84.6,,M,,
UNC,1992,5,22,927,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,73.5,,M,,
UNC,1992,5,22,927,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,80,,M,,
UNC,1992,5,22,927,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,75,,M,,
UNC,1992,5,22,927,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,81.5,,M,,
UNC,1992,5,22,927,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,70,,M,,
UNC,1992,5,22,1150,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,78,,M,,
UNC,1992,5,22,1150,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,70.1,,M,,
UNC,1992,5,22,1150,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83,,M,,
UNC,1992,5,22,1150,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,52,,M,,NE-SW
UNC,1992,5,22,1150,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,M,,NE-SW
UNC,1992,5,22,1150,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82.5,,M,,
UNC,1992,5,22,1150,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,78,,M,,
UNC,1992,5,22,1150,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,78,,M,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82.5,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,73,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,74,,M,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,70,,M,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77.8,,M,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,74.5,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,73.5,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,72,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,66.6,,M,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,73.8,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,80,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,75,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,74,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,74,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,85.8,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,75.2,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,74,,M,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,85.7,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,75.5,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,73,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,76.7,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,81,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,84,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,85.5,,F,,
UNC,1992,6,29,1140,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,84,,F,,
UNC,1992,6,30,915,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,84.8,,F,,
UNC,1992,6,30,915,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83,,M,,
UNC,1992,6,30,915,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,73.5,,M,,
UNC,1992,6,30,915,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82,,M,,
UNC,1992,6,30,915,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,M,,
UNC,1992,6,30,915,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,86.5,,M,,
UNC,1992,6,30,915,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,78,,M,,
UNC,1992,6,30,915,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,87,,F,,
UNC,1992,6,30,915,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,81,,F,,
UNC,1992,6,30,915,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,86,,M,,
UNC,1992,6,30,915,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,85.5,,M,,
UNC,1992,6,30,915,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83.5,,M,,
UNC,1992,6,30,915,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,86.3,,F,,
UNC,1992,6,30,915,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,85.5,,M,,
UNC,1992,6,30,915,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,96.5,,F,,
UNC,1992,6,30,915,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,85.5,,F,,
UNC,1992,6,30,915,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83.5,,M,,
UNC,1992,6,30,915,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,85.5,,F,,
UNC,1992,6,30,915,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,85.5,,F,,
UNC,1992,6,30,915,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,81,,M,,
UNC,1992,6,30,915,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83.5,,F,,
UNC,1992,6,30,915,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,86,,F,,
UNC,1992,7,13,850,EW,E,97,SBK,Blacktip shark,Carcharhinus limbatus,Y,103.8,,M,,
UNC,1992,7,13,850,EW,E,97,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83.5,,F,,
UNC,1992,7,13,850,EW,E,97,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,78.5,,M,,
UNC,1992,7,27,925,EW,E,150,SBN,Blacknose shark,Carcharhinus acronotus,Y,93,,M,,
UNC,1992,7,27,925,EW,E,150,SBN,Blacknose shark,Carcharhinus acronotus,Y,85.2,,M,,
UNC,1992,7,27,925,EW,E,150,SBN,Blacknose shark,Carcharhinus acronotus,Y,81.5,,M,,
UNC,1992,7,27,925,EW,E,150,SBN,Blacknose shark,Carcharhinus acronotus,Y,78.5,,M,,
UNC,1992,7,27,925,EW,E,150,SBN,Blacknose shark,Carcharhinus acronotus,Y,93.5,,M,,
UNC,1992,7,27,925,EW,E,150,SBN,Blacknose shark,Carcharhinus acronotus,Y,98,,M,,
UNC,1992,7,27,925,EW,E,150,SBN,Blacknose shark,Carcharhinus acronotus,Y,86.5,,M,,
UNC,1992,7,27,925,EW,E,150,SBN,Blacknose shark,Carcharhinus acronotus,Y,116,,F,,
UNC,1992,7,27,925,EW,E,150,SSP,Spinner shark,Carcharhinus brevipinna,Y,81.5,,M,,
UNC,1992,7,27,925,EW,E,150,SFT,Finetooth shark,Carcharhinus isodon,Y,94,,M,,per F. Schwartz 9/6/06
UNC,1992,7,27,925,EW,E,150,SFT,Finetooth shark,Carcharhinus isodon,Y,88.5,,M,,
UNC,1992,7,27,925,EW,E,150,SFT,Finetooth shark,Carcharhinus isodon,Y,103.5,,M,,per F. Schwartz 9/6/06
UNC,1992,7,27,925,EW,E,150,SFT,Finetooth shark,Carcharhinus isodon,Y,94,,M,,
UNC,1992,7,27,925,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,76,,M,,
UNC,1992,7,27,925,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,81.5,,M,,
UNC,1992,7,27,925,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,84.2,,M,,
UNC,1992,7,27,925,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83,,M,,
UNC,1992,7,27,925,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79.5,,M,,
UNC,1992,7,27,1134,NS,E,150,SBN,Blacknose shark,Carcharhinus acronotus,Y,91,,M,,
UNC,1992,7,27,1134,NS,E,150,SBN,Blacknose shark,Carcharhinus acronotus,Y,87,,M,,
UNC,1992,7,27,1134,NS,E,150,SBN,Blacknose shark,Carcharhinus acronotus,Y,87,,M,,
UNC,1992,7,27,1134,NS,E,150,SBN,Blacknose shark,Carcharhinus acronotus,Y,105,,M,,
UNC,1992,7,27,1134,NS,E,150,SSP,Spinner shark,Carcharhinus brevipinna,Y,81.5,,M,,
UNC,1992,7,27,1134,NS,E,150,SSP,Spinner shark,Carcharhinus brevipinna,Y,94.5,,M,,
UNC,1992,7,27,1134,NS,E,150,SSP,Spinner shark,Carcharhinus brevipinna,Y,87,,M,,
UNC,1992,7,27,1134,NS,E,150,SBK,Blacktip shark,Carcharhinus limbatus,Y,107,,M,,
UNC,1992,7,27,1134,NS,E,150,SBK,Blacktip shark,Carcharhinus limbatus,Y,120,,M,,
UNC,1992,7,27,1134,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83.5,,M,,
UNC,1992,7,27,1134,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,108,,M,,
UNC,1992,7,27,1134,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83.5,,M,,
UNC,1992,7,27,1134,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,M,,
UNC,1992,7,27,1134,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83,,M,,
UNC,1992,7,27,1134,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,78,,M,,
UNC,1992,7,27,1134,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82.5,,F,,
UNC,1992,7,27,1134,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82,,M,,
UNC,1992,8,24,824,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,91,,M,,
UNC,1992,8,24,824,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,99.5,,F,,
UNC,1992,8,24,824,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,96,,F,,
UNC,1992,8,24,824,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,83,,F,,
UNC,1992,8,24,824,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,101,,M,,
UNC,1992,8,24,824,EW,E,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,78,,M,,
UNC,1992,8,24,824,EW,E,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82,,F,,
UNC,1992,8,24,1115,NS,F,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,80,,M,,
UNC,1992,8,24,1115,NS,F,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,84,,F,,
UNC,1992,8,24,1115,NS,F,139,SBK,Blacktip shark,Carcharhinus limbatus,Y,145,,F,,
UNC,1992,8,24,1115,NS,F,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,86,,F,,
UNC,1992,8,24,1115,NS,F,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83,,F,,
UNC,1992,8,24,1115,NS,F,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77.8,,F,,
UNC,1992,8,24,1115,NS,F,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,81,,F,,
UNC,1992,8,24,1115,NS,F,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,M,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,100.5,,M,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,108,,F,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,96,,M,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,88.3,,M,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,87.5,,M,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,98,,M,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,103.8,,M,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,97,,M,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,104,,F,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,104,,F,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,81.8,,M,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,83,,F,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,99,,F,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,88.8,,M,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,103.5,,M,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,94,,M,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,116,,M,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,100.8,,F,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,89,,M,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,107,,F,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,109,,M,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,111,,F,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,116,,F,,
UNC,1992,9,8,830,EW,E,139,SBN,Blacknose shark,Carcharhinus acronotus,Y,103,,M,,
UNC,1992,9,8,830,EW,E,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82.5,,M,,
UNC,1992,9,8,830,EW,E,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,99,,F,DEAD,
UNC,1992,9,8,830,EW,E,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,81.5,,M,,
UNC,1992,9,8,830,EW,E,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,75.5,,M,DEAD,
UNC,1992,9,8,830,EW,E,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82.5,,M,,
UNC,1992,9,8,830,EW,E,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,,,U,,1 HEAD
UNC,1992,9,8,830,EW,E,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77.5,,U,,TAGGED
UNC,1992,9,8,830,EW,E,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,81.8,,U,,TAGGED
UNC,1992,9,8,830,EW,E,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,44.1,,U,,TAGGED
UNC,1992,9,8,830,EW,E,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83.5,,M,DEAD,
UNC,1992,10,12,1135,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,74.5,,M,,
UNC,1992,10,12,1135,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79.5,,M,,
UNC,1992,10,12,1135,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82,,F,,
UNC,1992,10,12,1135,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,88.6,,M,,
UNC,1992,10,12,1135,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,86,,M,,
UNC,1992,10,12,1135,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,M,,
UNC,1992,10,12,1135,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77.2,,M,,
UNC,1992,10,12,1135,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,88.2,,F,,
UNC,1992,10,12,1135,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77.9,,M,,
UNC,1992,10,12,1135,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77.2,,M,,
UNC,1992,10,27,1135,NS,F,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,78.5,,M,,
UNC,1993,5,17,927,EW,E,150,DUS,Dusky shark,Carcharhinus obscurus,Y,85,,M,,
UNC,1993,5,17,927,EW,E,150,DUS,Dusky shark,Carcharhinus obscurus,Y,78,,F,,
UNC,1993,5,17,927,EW,E,150,SDS,Smooth dogfish,Mustelus canis,Y,37,,M,,per F. Schwartz 9/6/06
UNC,1993,5,17,927,EW,E,150,SDS,Smooth dogfish,Mustelus canis,Y,34,,M,,per F. Schwartz 9/6/06
UNC,1993,5,17,927,EW,E,150,SDS,Smooth dogfish,Mustelus canis,Y,35,,M,,per F. Schwartz 9/6/06
UNC,1993,5,17,927,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,73,,M,,
UNC,1993,5,17,927,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,72.3,,M,,
UNC,1993,5,17,927,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77,,M,,
UNC,1993,5,17,1142,NS,E,150,SDS,Smooth dogfish,Mustelus canis,Y,32.5,,F,,per F. Schwartz 9/6/06
UNC,1993,5,17,1142,NS,E,150,SPL,Scalloped hammerhead,Sphyrna lewini,Y,198,,M,,
UNC,1993,6,7,925,EW,F,150,SSP,Spinner shark,Carcharhinus brevipinna,Y,95,,F,,
UNC,1993,6,7,925,EW,F,150,DUS,Dusky shark,Carcharhinus obscurus,Y,79,,M,,
UNC,1993,6,7,1200,NS,E,150,SBN,Blacknose shark,Carcharhinus acronotus,Y,82,,F,,
UNC,1993,6,7,1200,NS,E,150,SBN,Blacknose shark,Carcharhinus acronotus,Y,81,,M,,
UNC,1993,6,7,1200,NS,E,150,SSB,Sandbar shark,Carcharhinus plumbeus,Y,136,,F,,
UNC,1993,6,7,1200,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,84.5,,M,,
UNC,1993,6,7,1200,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,84.5,,M,,
UNC,1993,6,7,1200,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,76,,M,,
UNC,1993,6,7,1200,NS,E,150,SPL,Scalloped hammerhead,Sphyrna lewini,Y,103,,M,,per F. Schwartz 9/6/06
UNC,1993,6,15,830,EW,E,150,SBN,Blacknose shark,Carcharhinus acronotus,Y,96,,F,,
UNC,1993,6,15,830,EW,E,150,SBN,Blacknose shark,Carcharhinus acronotus,Y,95,,M,,
UNC,1993,6,15,830,EW,E,150,SSP,Spinner shark,Carcharhinus brevipinna,Y,105.4,,M,,
